row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_beams_formed,beam_frac,n_obs_at_freq,n_obs_at_freq_drift,ra,dec
31937,MeerKAT:array_1:20250716T222802Z,Gaia_4426848394292054912,1,575.0021229982376,0.0427805938822227,29.960003,3,64,0.046875,1,1,15.860024586487821,5.980187628807501
4960,MeerKAT:array_1:20250729T050525Z,Gaia_6528027243957377152,36,551.9810897111893,-0.03422447510577816,29.948864,4,64,0.0625,2,1,23.537880738908797,-47.31182755974979
5001,MeerKAT:array_1:20250729T050525Z,Gaia_6526763905098276736,55,551.9810897111893,-0.03422447510577816,29.882902,4,64,0.0625,2,1,23.440213318396456,-47.27091592821689
155188,MeerKAT:array_1:20250713T154120Z,Gaia_1456210109114017536,12,587.0339959859848,0.01711223755288908,29.830038,1,64,0.015625,1,1,13.543745187667264,30.61561952686824
30218,MeerKAT:array_1:20250715T023108Z,ex_LEDA_1191080,24,575.9947493076324,0.06844895021155632,29.796516,4,64,0.0625,1,1,22.200944466666666,1.315
133401,MeerKAT:array_1:20250711T003519Z,Gaia_2682473368619795328,47,575.9807062745094,-0.00855611877644454,29.717133,4,64,0.0625,1,1,22.224929279906544,1.5675436271082528
5044,MeerKAT:array_1:20250729T173047Z,Gaia_6734171960335689856,24,544.0796690583229,0.02566835632933362,29.411125,1,64,0.015625,1,1,18.499142574263168,-35.99193716898949
234,MeerKAT:array_1:20250706T001134Z,Gaia_2699441646239795328,5,551.9990338683128,0.16256625675244626,29.332218,3,64,0.046875,1,1,21.527679415952406,5.5006621927749775
11538,MeerKAT:array_1:20250714T021749Z,ex_2MASX_J22115125+0119578,33,559.2504097223282,0.03422447510577816,29.184963,1,64,0.015625,14,4,22.197574799999998,1.3328080000000002
4988,MeerKAT:array_1:20250729T050525Z,Gaia_6526731366425860096,49,551.9810897111893,-0.03422447510577816,29.147573,4,64,0.0625,2,1,23.436582922113452,-47.523455016831214
64246,MeerKAT:array_1:20250713T002413Z,Gaia_2682514084909778176,30,625.0284895896912,0.0427805938822227,29.125706,4,64,0.0625,2,2,22.223374466149913,1.7644346069915944
113865,MeerKAT:array_1:20250729T175426Z,ex_V1194_Sgr,14,548.0058129429817,0.01711223755288908,29.107885,2,64,0.03125,1,1,18.501286133333334,-35.882508
21994,MeerKAT:array_1:20250712T200859Z,ex_SDSS_J155015.00+055010.6,28,572.7158312797546,0.05133671265866724,29.018068,1,64,0.015625,1,1,15.837499533333332,5.836289
171693,MeerKAT:array_1:20250710T050136Z,ex_2MASX_J21493246+0713253,9,613.2232719063759,-0.01711223755288908,29.009756,3,64,0.046875,2,1,21.82568146666667,7.223688000000001
48812,MeerKAT:array_1:20250728T194227Z,Gaia_2682522743563950720,27,599.9834143519402,-0.05133671265866724,28.820446,4,64,0.0625,1,1,22.23801531759071,1.912881024628401
97759,MeerKAT:array_1:20250713T172342Z,Gaia_1468197087960306432,32,671.9864377379417,-0.0855611877644454,28.628847,4,64,0.0625,1,1,13.479387344680154,30.370801077228098
73960,MeerKAT:array_1:20250720T220520Z,Gaia_4429442039139998848,37,623.9933997988701,-0.03422447510577816,28.581823,3,64,0.046875,1,1,15.813752627603938,5.6174608720423995
271,MeerKAT:array_1:20250706T001134Z,Gaia_2699626883884858112,40,551.9990338683128,0.16256625675244626,28.560928,3,64,0.046875,1,1,21.51384574570211,5.4313902141410315
97757,MeerKAT:array_1:20250713T172342Z,Gaia_1468238938121722368,31,671.984422326088,-0.0855611877644454,28.339552,4,64,0.0625,1,1,13.529921533134587,30.87874683537093
66447,MeerKAT:array_1:20250713T164848Z,Gaia_1315580888295160448,37,625.028206884861,0.05133671265866724,28.159956,4,64,0.0625,1,1,16.123226258935425,26.74497273574565
32850,MeerKAT:array_1:20250717T220401Z,Gaia_2699254870997761280,21,575.9868173599243,-0.03422447510577816,28.003868,2,64,0.03125,2,1,21.50370765715743,5.390363728219406
159374,MeerKAT:array_1:20250720T043243Z,ex_2MASX_J23320809-4724361,10,587.9855237007141,-0.01711223755288908,27.988901,2,64,0.03125,2,1,23.535577466666666,-47.410028
18647,MeerKAT:array_1:20250705T005108Z,ex_LEDA_1207841,53,576.0458530187607,-0.02566835632933362,27.915384,3,64,0.046875,1,1,22.175182799999998,1.8459580000000002
85500,MeerKAT:array_1:20250730T185654Z,Gaia_4426444014531979136,17,649.9951390624046,0.1711223755288908,27.83865,2,64,0.03125,1,1,15.846713374138009,5.535251654983709
16978,MeerKAT:array_1:20250702T005726Z,Gaia_2682550471872804736,42,575.9806201457977,-0.05989283143511178,27.690985,2,64,0.03125,2,1,22.173999893349077,1.8039306862337932
245,MeerKAT:array_1:20250706T001134Z,Gaia_2699234942349561856,16,551.9990338683128,0.16256625675244626,27.650623,3,64,0.046875,1,1,21.474112788310613,5.273753528619923
133344,MeerKAT:array_1:20250711T003519Z,ex_LEDA_1202200,33,575.9807062745094,-0.00855611877644454,27.55233,4,64,0.0625,1,1,22.18519446666667,1.671944
2240,MeerKAT:array_1:20250722T231023Z,Gaia_2682485222729533952,40,551.9971390366554,-0.02566835632933362,27.526506,4,64,0.0625,1,1,22.22463210017585,1.590795284946337
32865,MeerKAT:array_1:20250717T220401Z,Gaia_2699033113246348032,30,576.0451498031616,-0.05989283143511178,27.457369,2,64,0.03125,2,1,21.50694735477768,4.8936176915899186
55184,MeerKAT:array_1:20250710T050136Z,Gaia_2700571982848251008,38,613.22326785326,0.05133671265866724,27.305702,3,64,0.046875,2,1,21.826832764944655,6.7916303546226136
24488,MeerKAT:array_1:20250713T154120Z,Gaia_1468188807263398016,43,576.0004571080208,-0.11122954409377903,27.195559,3,64,0.046875,2,1,13.505614094460064,30.413613453466034
19745,MeerKAT:array_1:20250707T024904Z,Gaia_2682473982799658240,63,576.0466372966766,-0.0855611877644454,27.17572,2,64,0.03125,1,1,22.230033651114194,1.6144309297705641
73932,MeerKAT:array_1:20250720T220520Z,Gaia_4426378353072082944,22,623.9933997988701,-0.03422447510577816,27.09446,3,64,0.046875,1,1,15.869295275018299,5.335554242376924
32837,MeerKAT:array_1:20250717T220401Z,Gaia_2699048364674128640,12,576.0451447367668,-0.0427805938822227,27.080658,3,64,0.046875,2,1,21.5108661369356,5.042849967399867
183550,MeerKAT:array_1:20250713T150856Z,Gaia_1468281058864055296,63,624.0018393993378,0.00855611877644454,27.034412,3,64,0.046875,2,1,13.498841693206373,30.83568182790228
2163,MeerKAT:array_1:20250722T231023Z,Gaia_2682595444475329536,24,551.9971390366554,-0.02566835632933362,26.976963,4,64,0.0625,1,1,22.21684289224833,2.283416343878712
113883,MeerKAT:array_1:20250729T175426Z,ex_ASASSN-V_J183039.47-355100.3,32,548.0058129429817,0.01711223755288908,26.903023,2,64,0.03125,1,1,18.51096266666667,-35.85009
92074,MeerKAT:array_1:20250702T005726Z,Gaia_2682779857486050816,39,671.9839977622032,-0.02566835632933362,26.845627,4,64,0.0625,1,1,22.195192608956564,2.2583758380286874
171240,MeerKAT:array_1:20250706T010358Z,J2130+0502,0,613.1961251497269,0.01711223755288908,26.845282,1,64,0.015625,1,1,21.509133333333335,5.038194444444445
32889,MeerKAT:array_1:20250717T220401Z,Gaia_2699252878132940288,49,576.0451498031616,-0.05989283143511178,26.78242,2,64,0.03125,2,1,21.49940107908188,5.342095294703936
24470,MeerKAT:array_1:20250713T154120Z,Gaia_1468184821533773568,38,576.0004652142525,-0.24812744451689167,26.782183,3,64,0.046875,2,1,13.5148060516311,30.30097603330792
2951,MeerKAT:array_1:20250723T211918Z,Gaia_2699443024924948992,3,551.9843524694443,-0.17967849430533533,26.772406,2,64,0.03125,1,1,21.537160678664666,5.441294619690819
16893,MeerKAT:array_1:20250702T005726Z,Gaia_2682511026893166848,28,575.9806221723557,-0.10267342531733448,26.771677,2,64,0.03125,2,1,22.22988922274396,1.7384363619509904
16865,MeerKAT:array_1:20250702T005726Z,Gaia_2682514943903238784,23,575.9806201457977,-0.05989283143511178,26.74315,2,64,0.03125,2,1,22.223611679526204,1.7787943563072373
137406,MeerKAT:array_1:20250713T154120Z,Gaia_1456305835345169024,3,576.0428516864777,0.00855611877644454,26.73862,4,64,0.0625,1,1,13.557532631993743,30.75641241030446
97801,MeerKAT:array_1:20250713T172342Z,Gaia_1468254296924695296,53,671.9864377379417,-0.0855611877644454,26.731895,4,64,0.0625,1,1,13.488266933393888,30.618621624024094
49079,MeerKAT:array_1:20250728T194227Z,Gaia_2682791367998427520,60,599.9834143519402,-0.05133671265866724,26.64676,4,64,0.0625,1,1,22.18733687327099,2.2921347176586315
2139,MeerKAT:array_1:20250722T231023Z,Gaia_2682740962262211200,19,551.9971390366554,-0.02566835632933362,26.5713,4,64,0.0625,1,1,22.18140403042922,1.9377980394948615
92099,MeerKAT:array_1:20250702T005726Z,Gaia_2682468970573271552,46,671.9839977622032,-0.02566835632933362,26.52075,4,64,0.0625,1,1,22.231267940983937,1.496608747459971
41041,MeerKAT:array_1:20250713T164848Z,Gaia_1315923489246395648,45,587.9782088398933,-0.02566835632933362,26.431955,3,64,0.046875,1,1,16.168369780247136,27.047613501871947
18462,MeerKAT:array_1:20250704T225450Z,Gaia_2682486219161952896,24,576.0472635030746,-0.02566835632933362,26.4149,1,64,0.015625,1,1,22.221391693188664,1.6101941697353364
31970,MeerKAT:array_1:20250716T222802Z,Gaia_4426355160248380160,34,575.0021229982376,0.0427805938822227,26.330221,3,64,0.046875,1,1,15.84032132775482,5.054727039856353
159570,MeerKAT:array_1:20250720T043243Z,Gaia_6528260546579850880,57,587.9855237007141,-0.01711223755288908,26.314163,2,64,0.03125,2,1,23.47349489776231,-47.00300547653939
184102,MeerKAT:array_1:20250713T164848Z,Gaia_1315968741021590912,47,625.0207775235176,-0.01711223755288908,26.273878,4,64,0.0625,1,1,16.157316481970856,27.098168531935762
32894,MeerKAT:array_1:20250717T220401Z,Gaia_2699005075699808256,52,576.0451447367668,-0.0427805938822227,26.271168,3,64,0.046875,2,1,21.510945069945073,4.781086533273419
155851,MeerKAT:array_1:20250713T164848Z,Gaia_1315321128673450368,53,587.980122923851,0.01711223755288908,26.259161,3,64,0.046875,1,1,16.154821003700782,26.309338595864666
41064,MeerKAT:array_1:20250713T164848Z,Gaia_1315705133109803776,50,587.9782088398933,-0.02566835632933362,26.252598,3,64,0.046875,1,1,16.190599021147282,26.617638459488873
23862,MeerKAT:array_1:20250713T004830Z,Gaia_2682575348323311360,56,575.9988784193993,0.30802027595200343,26.222897,2,64,0.03125,1,1,22.22378516988466,2.033521358576452
97033,MeerKAT:array_1:20250713T161348Z,Gaia_1456155305331302528,51,671.9932976365089,-0.05133671265866724,26.210335,3,64,0.046875,1,1,13.529920542808325,30.026093917415686
85544,MeerKAT:array_1:20250730T185654Z,Gaia_4426365708688082560,55,649.9951390624046,0.1711223755288908,26.192095,2,64,0.03125,1,1,15.839974662822277,5.192375344844134
64841,MeerKAT:array_1:20250713T150856Z,Gaia_1456188977874943232,54,624.0018373727798,0.02566835632933362,26.13033,1,64,0.015625,2,1,13.555023658286261,30.294045463717193
27263,MeerKAT:array_1:20250713T175609Z,Gaia_1456198151925056128,36,576.0000163316727,-0.0855611877644454,26.029459,1,64,0.015625,2,1,13.53245978198101,30.31232086419378
32845,MeerKAT:array_1:20250717T220401Z,Gaia_2699043111930204800,16,576.0451447367668,-0.0427805938822227,25.900072,3,64,0.046875,2,1,21.519553130876258,5.096064444218418
90511,MeerKAT:array_1:20250715T023108Z,Gaia_2682555591473780352,47,658.6265633702278,0.02566835632933362,25.892496,2,64,0.03125,1,1,22.201220805296096,1.886841274366608
31936,MeerKAT:array_1:20250716T222802Z,J1550+0527,0,575.0021229982376,0.0427805938822227,25.864668,3,64,0.046875,1,1,15.843130555555557,5.452888888888889
2973,MeerKAT:array_1:20250723T211918Z,Gaia_2699035587147492864,13,551.9843484163284,-0.11122954409377903,25.75204,1,64,0.015625,1,1,21.51737053039205,4.986024463452036
64311,MeerKAT:array_1:20250713T002413Z,ex_LEDA_1202200,62,625.0284895896912,0.0427805938822227,25.730371,4,64,0.0625,2,2,22.18519446666667,1.671944
155775,MeerKAT:array_1:20250713T164848Z,ex_LEDA_1784171,25,587.980122923851,0.01711223755288908,25.712975,3,64,0.046875,1,1,16.1908874,26.659160000000004
73894,MeerKAT:array_1:20250720T220520Z,Gaia_4426369969295755904,2,623.9933997988701,-0.03422447510577816,25.70617,3,64,0.046875,1,1,15.86786902009034,5.102980116982125
63329,MeerKAT:array_1:20250712T200859Z,ex_SDSS_J154857.84+052936.0,40,624.00011074543,-0.03422447510577816,25.705795,1,64,0.015625,2,1,15.816067733333332,5.493349
18641,MeerKAT:array_1:20250705T005108Z,ex_CRTS_J221150.1+013129,48,576.0458530187607,-0.02566835632933362,25.643738,3,64,0.046875,1,1,22.197291,1.524633
18600,MeerKAT:array_1:20250705T005108Z,Gaia_2682471513193917312,18,576.0458530187607,-0.02566835632933362,25.565434,3,64,0.046875,1,1,22.226613856106688,1.5208282602095093
18899,MeerKAT:array_1:20250706T215041Z,Gaia_4426392543643753344,46,576.0416489243507,0.11122954409377903,25.52556,2,64,0.03125,1,1,15.85182240577707,5.355215788128131
97815,MeerKAT:array_1:20250713T172342Z,Gaia_1468318824513756416,60,671.984422326088,-0.0855611877644454,25.520351,4,64,0.0625,1,1,13.542259176522398,30.819352506365494
190662,MeerKAT:array_1:20250707T004747Z,J2212+0152,0,644.3084006905556,0.01711223755288908,25.428484,3,64,0.046875,1,1,22.21054722222222,1.8808888888888886
19670,MeerKAT:array_1:20250707T024904Z,Gaia_2682595380050875136,41,576.0466372966766,-0.0855611877644454,25.398638,2,64,0.03125,1,1,22.217829129279053,2.27359819355233
29807,MeerKAT:array_1:20250715T002705Z,Gaia_2682779273370512000,43,576.0464245080948,0.0855611877644454,25.396116,4,64,0.0625,1,1,22.1901400595939,2.2569188019302695
2993,MeerKAT:array_1:20250723T211918Z,Gaia_2699061356951357056,20,551.9843524694443,-0.17967849430533533,25.267157,2,64,0.03125,1,1,21.515185593970536,5.239418809851875
90503,MeerKAT:array_1:20250715T023108Z,Gaia_2682497626595077632,39,658.6265633702278,0.02566835632933362,25.230555,2,64,0.03125,1,1,22.23321738061186,1.6506094339627708
27475,MeerKAT:array_1:20250713T175609Z,Gaia_1468230073309185408,62,575.972103536129,-0.07700506898800086,25.229969,2,64,0.03125,1,1,13.515264563958347,30.72571918005498
2246,MeerKAT:array_1:20250722T231023Z,Gaia_2682780677824347392,41,551.9971390366554,-0.02566835632933362,25.088976,4,64,0.0625,1,1,22.196677057581738,2.314091002320444
26721,MeerKAT:array_1:20250713T172342Z,Gaia_1468197740795369600,58,575.9805370569229,0.02566835632933362,25.06388,1,64,0.015625,1,1,13.487530976606235,30.35899819306102
48550,MeerKAT:array_1:20250723T234200Z,Gaia_2682594383618465536,25,601.3522437810898,0.03422447510577816,25.026794,3,64,0.046875,1,1,22.210246907126013,2.2516913675742014
5243,MeerKAT:array_1:20250729T173047Z,Gaia_6734183956207486464,28,551.9996793270111,-0.09411730654088994,24.930685,4,64,0.0625,1,1,18.543020895444723,-35.97189238058879
23889,MeerKAT:array_1:20250713T004830Z,Gaia_2682528653438876928,62,575.9988915920258,0.09411730654088994,24.84427,4,64,0.0625,1,1,22.195701671796588,1.596253856901588
97791,MeerKAT:array_1:20250713T172342Z,Gaia_1456163856610055680,48,671.9864377379417,-0.0855611877644454,24.836628,4,64,0.0625,1,1,13.500670846758815,30.001869380589714
23880,MeerKAT:array_1:20250713T004830Z,Gaia_2682619530651384576,60,575.9989138841629,-0.19679073185822443,24.766207,4,64,0.0625,2,1,22.24673527028144,2.0466438503209443
18084,MeerKAT:array_1:20250704T025554Z,Gaia_2682779410809465088,57,576.0463991761208,0.0855611877644454,24.733643,1,64,0.015625,1,1,22.19148382874089,2.2793200948945
5006,MeerKAT:array_1:20250729T050525Z,Gaia_6528075416310582656,57,552.0002660155296,-0.03422447510577816,24.726213,1,64,0.015625,2,1,23.526782271328887,-47.24707984851249
183545,MeerKAT:array_1:20250713T150856Z,Gaia_1456193375921420800,62,624.0018393993378,0.00855611877644454,24.664658,3,64,0.046875,2,1,13.537204539740364,30.21394932939124
103063,MeerKAT:array_1:20250720T220520Z,Gaia_4426424223322605184,11,671.984028160572,-0.03422447510577816,24.658947,1,64,0.015625,1,1,15.805671492173055,5.306433247056131
184087,MeerKAT:array_1:20250713T164848Z,Gaia_1315499936751459328,35,625.0282089114189,-0.01711223755288908,24.648445,1,64,0.015625,1,1,16.1269701491137,26.328921206470035
48566,MeerKAT:array_1:20250723T234200Z,Gaia_2682779239010774400,41,601.3522437810898,0.02566835632933362,24.61806,4,64,0.0625,1,1,22.18952328376041,2.2528421836323433
43097,MeerKAT:array_1:20250715T023108Z,Gaia_2682781231875604992,42,587.9926359057426,0.0427805938822227,24.613245,2,64,0.03125,1,1,22.190515990585492,2.314752612424143
137736,MeerKAT:array_1:20250713T154120Z,Gaia_1456206570060962176,57,576.0428516864777,0.00855611877644454,24.60165,4,64,0.0625,1,1,13.543277446408434,30.483798920129324
142746,MeerKAT:array_1:20250720T034305Z,Gaia_6528046141813518592,31,575.9876178503036,-0.01711223755288908,24.54198,1,64,0.015625,1,1,23.501245777976134,-47.443455031396844
5277,MeerKAT:array_1:20250729T173047Z,Gaia_6734188079376284416,38,551.9996752738953,0.06844895021155632,24.512226,1,64,0.015625,1,1,18.533240786065264,-35.89695622057035
23858,MeerKAT:array_1:20250713T004830Z,Gaia_2682583143688997632,55,575.9989138841629,-0.19679073185822443,24.481825,4,64,0.0625,2,1,22.212289065516178,2.0898784520951894
40911,MeerKAT:array_1:20250713T164848Z,ex_LEDA_57286,17,587.9782088398933,-0.02566835632933362,24.481113,3,64,0.046875,1,1,16.14973973333333,27.167927999999996
92009,MeerKAT:array_1:20250702T005726Z,Gaia_2682532948406192768,22,671.9839977622032,-0.02566835632933362,24.347599,4,64,0.0625,1,1,22.189863030326705,1.6482734275388067
23832,MeerKAT:array_1:20250713T004830Z,Gaia_2682594482402655616,49,575.9988915920258,0.09411730654088994,24.324787,4,64,0.0625,1,1,22.209673902802855,2.270413248556092
171729,MeerKAT:array_1:20250710T050136Z,Gaia_2700557895355507456,43,613.2232719063759,0.00855611877644454,24.178139,3,64,0.046875,2,2,21.829158648359968,6.639150029773014
138700,MeerKAT:array_1:20250714T021749Z,ex_LEDA_1202200,28,575.980613052845,0.00855611877644454,24.16308,1,64,0.015625,2,2,22.18519446666667,1.671944
97053,MeerKAT:array_1:20250713T161348Z,Gaia_1468180217328800512,58,671.9932976365089,-0.05133671265866724,24.136044,3,64,0.046875,1,1,13.501333865960541,30.200532687313128
43079,MeerKAT:array_1:20250715T023108Z,ex_LEDA_1211625,26,587.9926359057426,0.0427805938822227,24.07223,2,64,0.03125,1,1,22.2227986,1.963967
137698,MeerKAT:array_1:20250713T154120Z,Gaia_1468177704770662400,51,576.0428516864777,0.00855611877644454,24.041704,4,64,0.0625,1,1,13.50490709619016,30.223457886979887
97719,MeerKAT:array_1:20250713T172342Z,Gaia_1456203512044246400,12,671.984422326088,-0.0855611877644454,24.037477,4,64,0.0625,1,1,13.543528753763978,30.444541796082632
23702,MeerKAT:array_1:20250713T004830Z,Gaia_2682526072163015168,19,575.9988946318626,0.0427805938822227,24.03023,2,64,0.03125,1,1,22.237698050800645,2.0006641100055513
5333,MeerKAT:array_1:20250729T173047Z,Gaia_6734183887488031232,55,551.9996793270111,-0.09411730654088994,24.024763,4,64,0.0625,1,1,18.541076918375094,-35.980021179274175
88508,MeerKAT:array_1:20250731T233401Z,Gaia_2536600851725271424,16,647.9836972355843,-0.02566835632933362,23.962914,4,64,0.0625,1,1,0.993995691421676,0.5011623142444197
155757,MeerKAT:array_1:20250713T164848Z,ex_LEDA_1775065,18,587.980122923851,0.01711223755288908,23.96122,3,64,0.046875,1,1,16.1729722,26.406667
18921,MeerKAT:array_1:20250706T215041Z,Gaia_4426779709174972928,52,576.0416519641876,0.07700506898800086,23.952574,2,64,0.03125,1,1,15.876731304120888,5.684025918705064
5330,MeerKAT:array_1:20250729T173047Z,Gaia_6734071359348751616,54,551.9996793270111,-0.09411730654088994,23.912321,4,64,0.0625,1,1,18.49937243674641,-36.27993436756594
18913,MeerKAT:array_1:20250706T215041Z,Gaia_4426392715442744832,50,576.0416387915611,0.2310152069640026,23.88919,1,64,0.015625,1,1,15.853433875166434,5.388382161861668
23770,MeerKAT:array_1:20250713T004830Z,Gaia_2682487005140593920,35,575.9988895654678,0.19679073185822443,23.88863,4,64,0.0625,1,1,22.225960041531003,1.6945490040102467
25009,MeerKAT:array_1:20250713T161348Z,Gaia_1468191727841153408,25,576.0004581212997,0.11978566287022356,23.864115,4,64,0.0625,2,1,13.490962606043396,30.254768073196676
19136,MeerKAT:array_1:20250706T234838Z,Gaia_4426338220897324416,33,576.0463586449623,-0.2737958008462253,23.857183,3,64,0.046875,1,1,15.848747786746543,4.929441469876197
23670,MeerKAT:array_1:20250713T004830Z,Gaia_2682543874802993152,12,575.9989138841629,-0.19679073185822443,23.84018,4,64,0.0625,2,1,22.202893434298325,1.8843073764276372
82985,MeerKAT:array_1:20250723T234200Z,Gaia_2682776868188808448,51,648.0004416704178,-0.05989283143511178,23.814098,4,64,0.0625,1,1,22.196622585055863,2.2459500998583524
29779,MeerKAT:array_1:20250715T002705Z,Gaia_2682550471872804736,35,576.0464245080948,0.0855611877644454,23.809391,4,64,0.0625,1,1,22.173999893349077,1.8039306862337932
23785,MeerKAT:array_1:20250713T004830Z,Gaia_2682558129799800704,38,575.9988895654678,0.19679073185822443,23.804949,4,64,0.0625,1,1,22.19057244372838,1.9204476014907355
1690,MeerKAT:array_1:20250722T211839Z,Gaia_2682593726488412288,7,549.9918792247772,-0.11122954409377903,23.789454,1,64,0.015625,1,1,22.215317149777064,2.233264469280768
23635,MeerKAT:array_1:20250713T004830Z,ex_2MASX_J22115125+0119578,4,575.9988784193993,0.30802027595200343,23.61666,2,64,0.03125,1,1,22.197574799999998,1.3328080000000002
183364,MeerKAT:array_1:20250713T150856Z,Gaia_1456191967172186752,11,624.0018393993378,0.00855611877644454,23.598139,3,64,0.046875,2,1,13.561468206918311,30.447204024617232
82903,MeerKAT:array_1:20250723T234200Z,Gaia_2682519818690821888,26,648.0004416704178,-0.05989283143511178,23.586994,4,64,0.0625,1,1,22.241384846012505,1.8859578285501257
88504,MeerKAT:array_1:20250731T233401Z,Gaia_2536462107101769472,14,647.9836972355843,-0.02566835632933362,23.565863,4,64,0.0625,1,1,0.9566707999210057,0.005069431713564327
29731,MeerKAT:array_1:20250715T002705Z,Gaia_2682575348323311360,22,576.0464224815369,0.0855611877644454,23.51707,1,64,0.015625,1,1,22.22378516988466,2.033521358576452
27254,MeerKAT:array_1:20250713T175609Z,Gaia_1456160046975185280,35,576.0000102519989,0.05989283143511178,23.499464,1,64,0.015625,1,1,13.51004655139123,29.964473680406225
24978,MeerKAT:array_1:20250713T161348Z,Gaia_1468316281893142400,21,576.0004753470421,-0.11122954409377903,23.461245,3,64,0.046875,1,1,13.54668244012766,30.830103222382892
9494,MeerKAT:array_1:20250731T233401Z,Gaia_2537266399857698304,5,551.9718080759048,-0.05133671265866724,23.458178,2,64,0.03125,1,1,0.9716575839796971,0.6439211223281116
87490,MeerKAT:array_1:20250731T192546Z,ex_[VV2006]_J155214.9+052706,51,647.9800524711609,-0.13689790042311265,23.437344,1,64,0.015625,1,1,15.870814466666667,5.451832
27442,MeerKAT:array_1:20250713T175609Z,Gaia_1468236498580272896,58,575.972104549408,-0.09411730654088994,23.413855,1,64,0.015625,1,1,13.518397633841637,30.78524640684322
75353,MeerKAT:array_1:20250706T001134Z,Gaia_2699626643366686336,28,634.9160748124123,-0.2994641571755589,23.38226,1,64,0.015625,1,1,21.516877447215492,5.408927130684017
137643,MeerKAT:array_1:20250713T154120Z,Gaia_1468217532004723968,42,576.0428516864777,0.00855611877644454,23.37139,4,64,0.0625,1,1,13.534092552555519,30.54319961627769
15295,MeerKAT:array_1:20250730T211442Z,Gaia_2682522915362530816,14,563.9998214840889,0.17967849430533533,23.32661,1,64,0.015625,1,1,22.236588392620227,1.906333427001767
9546,MeerKAT:array_1:20250731T233401Z,Gaia_2537265643943454080,31,551.9718080759048,-0.05133671265866724,23.277832,2,64,0.03125,1,1,0.9694001091616187,0.6300508940987164
92080,MeerKAT:array_1:20250702T005726Z,Gaia_2682779234718308224,41,671.9839977622032,-0.02566835632933362,23.260302,4,64,0.0625,1,1,22.189573930603107,2.252632874066829
24889,MeerKAT:array_1:20250713T161348Z,Gaia_1456207910090758656,9,576.0004581212997,0.11978566287022356,23.208256,4,64,0.0625,2,1,13.537576345153292,30.530123762545024
23631,MeerKAT:array_1:20250713T004830Z,ex_LEDA_1225072,3,575.998884499073,0.26523968206978077,23.201372,1,64,0.015625,1,1,22.194694466666665,2.381389
9997,MeerKAT:array_1:20250707T024904Z,Gaia_2682520677684092928,11,559.250414788723,0.03422447510577816,23.154285,1,64,0.015625,14,4,22.246642437467518,1.9176408437570687
87528,MeerKAT:array_1:20250731T192546Z,ex_LEDA_214423,59,647.980049431324,-0.06844895021155632,23.094742,4,64,0.0625,1,1,15.8160286,5.20715
15672,MeerKAT:array_1:20250730T231157Z,Gaia_2682520677684092928,39,564.0000403523445,-0.09411730654088994,23.083153,1,64,0.015625,1,1,22.246642437467518,1.9176408437570687
18847,MeerKAT:array_1:20250706T215041Z,Gaia_4426418553965743488,32,576.0416489243507,0.11122954409377903,23.066526,2,64,0.03125,1,1,15.827202275540387,5.347967120117561
25267,MeerKAT:array_1:20250713T161348Z,Gaia_1468180217328800512,58,576.0004621744156,0.05989283143511178,22.98897,2,64,0.03125,2,1,13.501333865960541,30.200532687313128
23866,MeerKAT:array_1:20250713T004830Z,Gaia_2682553804767393792,57,575.9988946318626,0.0427805938822227,22.971582,2,64,0.03125,1,1,22.195111801745757,1.8550805325322048
97727,MeerKAT:array_1:20250713T172342Z,Gaia_1468255774393448576,16,671.984422326088,-0.0855611877644454,22.945282,4,64,0.0625,1,1,13.49567767904579,30.710801431941455
24956,MeerKAT:array_1:20250713T161348Z,Gaia_1456182999280465664,18,576.0004621744156,0.05989283143511178,22.91633,2,64,0.03125,2,1,13.551513961363643,30.271769643923424
164897,MeerKAT:array_1:20250723T211918Z,Gaia_2699013592620355072,38,600.0007545948029,0.01711223755288908,22.912611,4,64,0.0625,1,1,21.488148889826277,4.762864458758566
23388,MeerKAT:array_1:20250713T002413Z,Gaia_2682583693444955392,24,576.0451903343201,0.07700506898800086,22.871859,1,64,0.015625,1,1,22.214762798344818,2.126219879808019
17211,MeerKAT:array_1:20250702T012148Z,Gaia_2682476426636516736,24,576.0444111227989,0.1711223755288908,22.860659,4,64,0.0625,1,1,22.213504659511468,1.4443535661981004
18933,MeerKAT:array_1:20250706T215041Z,Gaia_4426377219200633344,55,576.0416519641876,0.07700506898800086,22.823639,2,64,0.03125,1,1,15.871447067318863,5.295415844600578
101681,MeerKAT:array_1:20250718T194550Z,Gaia_4426392543643753344,3,671.9836573004723,-0.0427805938822227,22.809072,2,64,0.03125,1,1,15.85182240577707,5.355215788128131
29870,MeerKAT:array_1:20250715T002705Z,Gaia_2682480618524623232,60,576.0464245080948,0.0855611877644454,22.779142,4,64,0.0625,1,1,22.201442962597795,1.5448645361739375
23823,MeerKAT:array_1:20250713T004830Z,Gaia_2682522743563950720,47,575.9988895654678,0.19679073185822443,22.772905,4,64,0.0625,1,1,22.23801531759071,1.912881024628401
43352,MeerKAT:array_1:20250715T200216Z,Gaia_4426312244931928832,29,587.9710378646851,-0.05989283143511178,22.739813,1,64,0.015625,2,1,15.815272153650033,5.095016197233846
